0 ; 60.764145
1 ; 90.434280
2 ; 116.229530
3 ; 110.912521
4 ; 89.265694
5 ; 111.601257
6 ; 117.662712
7 ; 91.772369
8 ; 220.045319
"P04_E02_PE008_V"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P04_E02_PE008_V_3"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P04_E02_PE008_V_4"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P04_E02_PE010_V"; 180.000000; 2.000000; 89265.695312; 83767.539062; 83767.539062; 83767.539062; 6031.257324
"P04_E02_PE011_V"; 270.000000; 1.000000; 117662.789062; 117620.578125; 117620.578125; 46045.281250; 3315.258057
"P04_E03_PE013_V"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P04_E03_PE013_V_5"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P04_E03_PE013_V_6"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P04_E03_PE014_V"; 90.000000; 1.000000; 116229.601562; 116187.367188; 116187.367188; 48965.140625; 3525.488281
"P04_E03_PE016_V"; 90.000000; 1.000000; 116229.601562; 105670.500000; 105670.500000; 105670.500000; 7608.272949
"P04_E04_PE018_V"; 90.000000; 1.000000; 116229.601562; 101408.367188; 101408.367188; 101408.367188; 7301.398926
"P04_E04_PE020_V"; 90.000000; 1.000000; 116229.601562; 116187.367188; 116187.367188; 48965.140625; 3525.488281
"P04_E04_PE021_V"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P04_E04_PE021_V_7"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P04_E04_PE021_V_8"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P04_E05_PE022_V"; 0.000000; 2.000000; 60764.265625; 52413.847656; 52413.847656; 52413.847656; 3773.793213
