ProyectoEdificio, c:\proyectoscteycee\ctehe2019\proyectos\ejemplopmt_fotovoltaica\newbdl_ds.xml, zonaC2.bin

BDC_AIREAGUA, SIS5_EQ1_EQ_ED_AireAgua_BDC-ACS-Defecto
demandaACS, 1422266.4 ,1261191.6 ,1370436.9 ,1252498.6 ,1242411.6 ,1127096.4 ,1112835.1 ,1112835.1 ,1127096.4 ,1266773.8 ,1301148.9 ,1396350.4 ,
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,2264.2031 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
FinESPACIO
  
ESPACIO   , P04_E11
nhFuncionaRef ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhFuncionaCal ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
nhCortaCal ,6 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4
QRefSen ,99578.0 ,76415.83 ,141116.19 ,125876.82 ,232188.27 ,325335.56 ,554677.2 ,557407.7 ,326750.97 ,255247.72 ,164252.62 ,110857.875
QCalSen ,268517.25 ,195551.23 ,85717.04 ,33943.285 ,30801.613 ,0.0 ,0.0 ,0.0 ,757.97656 ,3668.3213 ,68272.95 ,251402.62
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,15127.039 ,10018.941 ,4033.7803 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,7920.962
FinESPACIO
  
ESPACIO   , P04_E12
nhFuncionaRef ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhFuncionaCal ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
