ProyectoEdificio, c:\proyectoscteycee\ctehe2019\proyectos\ejemploviv_unif\newbdl_ds.xml, zonaA4.bin

CALDERA, SIS_EQ2_EQ_Caldera-ACS-Electrica-Defecto
tipoCombustible, Ninguno
demandaACS, 258997.02 ,233932.9 ,253599.4 ,240297.42 ,237509.56 ,219397.17 ,221311.16 ,215913.16 ,214172.1 ,232002.22 ,240193.19 ,258997.02 ,
QCalNoCubierta ,9900.524 ,7034.7266 ,6349.53 ,0.0 ,79.04123 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,6005.9565
FinESPACIO
  
ESPACIO   , P02_E06
nhFuncionaRef ,0 ,0 ,0 ,0 ,0 ,480 ,496 ,496 ,480 ,0 ,0 ,0
nhFuncionaCal ,744 ,672 ,744 ,720 ,744 ,0 ,0 ,0 ,0 ,744 ,720 ,744
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,136 ,326 ,394 ,180 ,0 ,0 ,0
nhCortaCal ,259 ,187 ,140 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,99
QRefSen ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalSen ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,21318.936 ,52278.273 ,53179.38 ,20274.584 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,15605.028 ,11065.669 ,8638.086 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,8700.266
FinESPACIO
  
DEMANDA_ACS   , Demanda_de_ACS
nhFunciona ,620 ,560 ,620 ,600 ,620 ,600 ,620 ,620 ,600 ,620 ,600 ,620
nhCorta ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
Q ,258997.02 ,233932.9 ,253599.38 ,240297.42 ,237509.56 ,219397.17 ,221311.16 ,215913.16 ,214172.1 ,232002.2 ,240193.19 ,258997.02
QNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
FinDEMANDA_ACS
  
