CALDERA,CALDERA,CALDERA
SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto
ConsumoACS,ConsumoCAL,Energía Suministrada
Consumo horario en W asociado a ACS (prorrateando con la demanda),Consumo horario en W asociado a la calefacción (prorrateando con la demanda),Energía Suministrada en W
Biomasa no densificada,Biomasa no densificada,Biomasa no densificada
2512.31 , 2687.62 , 4183.71 
 0.00 , 2722.58 , 1866.36 
 0.00 , 2824.55 , 1938.41 
 0.00 , 2779.09 , 1906.27 
 0.00 , 2567.94 , 1757.39 
 0.00 , 2541.16 , 1738.56 
 0.00 , 2520.75 , 1724.22 
 0.00 , 2554.99 , 1748.29 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 140.13 , 93.44 
 0.00 , 1283.27 , 866.13 
 0.00 , 1386.82 , 937.06 
 0.00 , 1468.38 , 993.04 
 0.00 , 1586.93 , 1074.58 
 0.00 , 1647.59 , 1116.38 
 0.00 , 6282.13 , 4480.00 
2683.87 , 3633.27 , 5022.77 
 0.00 , 2712.33 , 1859.13 
 0.00 , 1922.43 , 1306.47 
 0.00 , 1253.88 , 846.03 
 0.00 , 636.86 , 426.89 
 0.00 , 248.19 , 165.68 
 0.00 , 229.84 , 153.40 
 0.00 , 1030.95 , 693.96 
 0.00 , 1606.40 , 1087.99 
 0.00 , 2015.48 , 1371.09 
 0.00 , 2146.81 , 1462.50 
 0.00 , 1948.22 , 1324.37 
 0.00 , 1955.14 , 1329.17 
2622.95 , 2007.27 , 3807.92 
 0.00 , 2018.59 , 1373.25 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 28.07 , 18.70 
 0.00 , 856.15 , 575.22 
 0.00 , 1009.89 , 679.62 
 0.00 , 1096.20 , 738.39 
 0.00 , 1165.31 , 785.52 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3152.56 , 2171.28 
 0.00 , 1934.29 , 1314.70 
 0.00 , 1780.39 , 1208.09 
 0.00 , 1906.89 , 1295.70 
 0.00 , 1968.04 , 1338.13 
2591.50 , 1955.23 , 3742.32 
 0.00 , 2104.41 , 1432.96 
 0.00 , 2274.74 , 1551.80 
 0.00 , 2234.42 , 1523.63 
 0.00 , 2322.21 , 1585.00 
 0.00 , 2296.96 , 1567.34 
 0.00 , 2050.22 , 1395.24 
 0.00 , 2027.00 , 1379.10 
 0.00 , 2009.79 , 1367.13 
 0.00 , 1995.29 , 1357.05 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 525.74 , 351.99 
 0.00 , 794.05 , 533.15 
 0.00 , 870.73 , 585.10 
 0.00 , 935.44 , 629.02 
2720.90 , 6235.51 , 7010.44 
 0.00 , 2918.46 , 2004.91 
 0.00 , 2777.94 , 1905.46 
 0.00 , 2652.21 , 1816.73 
 0.00 , 2462.34 , 1683.19 
 0.00 , 2238.86 , 1526.73 
 0.00 , 1947.04 , 1323.55 
 0.00 , 1790.67 , 1215.20 
 0.00 , 1968.93 , 1338.74 
 0.00 , 2077.39 , 1414.15 
 0.00 , 2149.98 , 1464.71 
 0.00 , 2097.40 , 1428.08 
 0.00 , 1888.00 , 1282.60 
2646.94 , 1857.82 , 3726.11 
 0.00 , 1891.70 , 1285.16 
 0.00 , 1876.76 , 1274.81 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 578.91 , 387.80 
 0.00 , 941.72 , 633.29 
 0.00 , 1079.03 , 726.69 
 0.00 , 1205.44 , 812.92 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3192.95 , 2200.06 
 0.00 , 1615.24 , 1094.08 
 0.00 , 882.97 , 593.41 
 0.00 , 178.29 , 118.92 
2612.94 ,  0.00 , 2430.04 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 791.59 , 531.48 
 0.00 , 1003.75 , 675.45 
 0.00 , 1105.72 , 744.88 
 0.00 , 1198.10 , 807.91 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 99.86 , 66.55 
 0.00 , 776.34 , 521.15 
2566.78 , 934.05 , 3015.85 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2923.94 , 2008.80 
 0.00 , 1428.82 , 965.87 
 0.00 , 899.98 , 604.95 
 0.00 , 46.07 , 30.69 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
2507.69 ,  0.00 , 2332.15 
 0.00 , 401.66 , 268.56 
 0.00 , 848.30 , 569.90 
 0.00 , 956.98 , 643.66 
 0.00 , 1054.35 , 709.89 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 418.11 , 279.61 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2410.89 , 1647.11 
 0.00 , 1931.73 , 1312.93 
2652.56 , 893.50 , 3068.06 
 0.00 , 704.60 , 472.63 
 0.00 , 886.10 , 595.53 
 0.00 , 728.19 , 488.58 
 0.00 , 20.90 , 13.92 
 0.00 ,  9.23 ,  6.15 
 0.00 , 482.82 , 323.10 
 0.00 , 796.70 , 534.93 
 0.00 , 1200.98 , 809.88 
 0.00 , 1010.00 , 679.70 
 0.00 , 1069.34 , 720.09 
 0.00 , 1077.95 , 725.96 
 0.00 , 1134.50 , 764.50 
2543.40 ,  0.00 , 2365.36 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 6253.45 , 4458.10 
 0.00 , 2284.53 , 1558.64 
 0.00 , 2128.91 , 1450.02 
 0.00 , 1944.53 , 1321.80 
 0.00 , 1684.93 , 1142.14 
 0.00 , 1436.03 , 970.83 
 0.00 , 1189.68 , 802.16 
 0.00 , 1229.24 , 829.18 
2512.31 , 1291.31 , 3209.33 
 0.00 , 1368.59 , 924.56 
 0.00 , 1497.22 , 1012.86 
 0.00 , 1510.45 , 1021.95 
 0.00 , 1277.20 , 861.98 
 0.00 , 1307.85 , 882.95 
 0.00 , 1347.19 , 909.90 
 0.00 , 1390.25 , 939.41 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 10.66 ,  7.10 
 0.00 , 718.67 , 482.15 
 0.00 , 870.47 , 584.93 
 0.00 , 6282.13 , 4480.00 
2683.87 , 2996.32 , 4563.65 
 0.00 , 1412.61 , 954.75 
 0.00 , 608.72 , 407.90 
 0.00 , 755.40 , 506.99 
 0.00 , 181.39 , 121.00 
 0.00 , 21.31 , 14.19 
 0.00 ,  2.40 ,  1.59 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 127.33 , 84.89 
 0.00 , 1244.45 , 839.58 
 0.00 , 1152.14 , 776.54 
 0.00 , 1291.24 , 871.58 
2622.95 , 1373.87 , 3369.00 
 0.00 , 1454.70 , 983.64 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 49.39 , 32.90 
 0.00 , 810.79 , 544.48 
 0.00 , 1025.87 , 690.50 
 0.00 , 1177.17 , 793.62 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3337.34 , 2303.20 
 0.00 , 1506.09 , 1018.96 
 0.00 , 355.71 , 237.72 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
2591.50 ,  0.00 , 2410.09 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 303.06 , 202.42 
 0.00 , 1519.56 , 1028.22 
 0.00 , 1451.40 , 981.38 
 0.00 , 1558.86 , 1055.25 
 0.00 , 1657.13 , 1122.96 
 0.00 , 1747.75 , 1185.52 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 612.70 , 410.59 
 0.00 , 910.62 , 612.17 
