CALDERA,CALDERA,CALDERA
SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto
ConsumoACS,ConsumoCAL,Energía Suministrada
Consumo horario en W asociado a ACS (prorrateando con la demanda),Consumo horario en W asociado a la calefacción (prorrateando con la demanda),Energía Suministrada en W
Biomasa no densificada,Biomasa no densificada,Biomasa no densificada
 0.00 , 1326.79 , 895.92 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2968.27 , 2040.24 
2621.25 , 2807.83 , 4370.74 
 0.00 , 2659.81 , 1822.09 
 0.00 , 2439.88 , 1667.44 
 0.00 , 2242.59 , 1529.33 
 0.00 , 2032.29 , 1382.77 
 0.00 , 2054.86 , 1398.47 
 0.00 , 2094.71 , 1426.20 
 0.00 , 2148.75 , 1463.85 
 0.00 , 2255.87 , 1538.61 
 0.00 , 2266.26 , 1545.87 
 0.00 , 2054.79 , 1398.42 
 0.00 , 2081.62 , 1417.09 
 0.00 , 2117.30 , 1441.94 
 0.00 , 2157.24 , 1469.77 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 1115.92 , 751.83 
 0.00 , 1393.12 , 941.38 
 0.00 , 1555.16 , 1052.71 
 0.00 , 1711.10 , 1160.21 
 0.00 , 1810.44 , 1228.88 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3592.48 , 2486.22 
 0.00 , 2295.07 , 1566.01 
 0.00 , 1608.89 , 1089.71 
 0.00 , 1681.17 , 1139.55 
 0.00 , 1214.21 , 818.91 
 0.00 , 1050.54 , 707.29 
 0.00 , 1013.89 , 682.35 
 0.00 , 621.70 , 416.66 
2524.24 , 911.68 , 2961.05 
 0.00 , 1529.05 , 1034.75 
 0.00 , 2043.78 , 1390.76 
 0.00 , 1964.65 , 1335.77 
 0.00 , 2092.23 , 1424.48 
 0.00 , 2164.12 , 1474.57 
 0.00 , 2231.13 , 1521.33 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 368.97 , 246.62 
 0.00 , 1536.50 , 1039.87 
 0.00 , 1671.23 , 1132.69 
 0.00 , 1790.57 , 1215.13 
 0.00 , 1953.96 , 1328.35 
 0.00 , 2060.96 , 1402.72 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3874.21 , 2689.52 
2621.25 , 2400.35 , 4082.11 
 0.00 , 1445.39 , 977.25 
 0.00 , 998.91 , 672.16 
 0.00 , 784.60 , 526.74 
 0.00 , 466.90 , 312.40 
 0.00 , 368.52 , 246.31 
 0.00 , 619.12 , 414.92 
 0.00 , 1335.08 , 901.60 
 0.00 , 1967.65 , 1337.86 
 0.00 , 2365.16 , 1615.06 
 0.00 , 2296.59 , 1567.08 
 0.00 , 2384.17 , 1628.38 
 0.00 , 2464.89 , 1684.98 
 0.00 , 2541.00 , 1738.45 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
